12 0 0 4 31
12 0 0 4 32
18 0 0 4 65
26 0 2 4 43
13 0 0 4 32
13 0 0 4 33
27 1 1 2 62
27 0 1 4 68
18 0 0 4 66
26 0 2 4 44
27 0 1 4 69
20 1 1 4 49
27 0 1 4 70
13 0 0 4 34
20 1 1 4 50
27 0 1 4 71
18 0 0 4 67
14 0 0 4 34
21 1 1 4 50
19 0 0 4 67
19 0 0 4 68
21 1 1 5 50
19 0 0 4 69
27 0 1 4 72
21 1 1 5 51
14 0 0 4 35
19 0 0 4 70
19 0 0 4 71
19 0 0 4 72
27 0 1 4 73
26 0 2 4 45
27 0 1 4 74
26 0 2 4 46
20 0 0 4 72
20 0 0 4 73
26 0 2 4 47
14 0 0 4 36
21 0 0 4 73
27 0 2 4 47
27 0 2 4 48
14 0 0 4 37
27 1 1 2 63
21 0 0 4 74
21 0 0 4 75
22 1 1 5 51
22 1 1 5 52
28 0 2 4 48
28 0 2 4 49
28 0 2 4 50
21 0 0 4 76
21 0 0 4 77
21 0 0 4 78
15 0 0 4 37
21 0 0 4 79
28 0 2 4 51
21 0 0 4 80
21 0 0 4 81
28 0 1 4 74
21 0 0 4 82
15 0 0 5 37
28 0 2 4 52
28 0 2 4 53
22 1 1 5 53
15 0 0 5 38
22 1 1 5 54
21 0 0 4 83
16 0 0 5 38
29 0 2 4 53
22 1 1 5 55
17 0 0 5 38
22 0 0 4 83
29 0 2 4 54
17 0 0 5 39
28 1 1 2 63
30 0 2 4 54
22 1 1 5 56
28 1 1 2 64
31 0 2 4 54
28 1 1 2 65
31 0 2 4 55
32 0 2 4 55
28 1 1 2 66
22 1 1 5 57
32 0 2 4 56
22 1 1 5 58
32 0 2 4 57
23 1 1 5 58
17 0 0 5 40
17 0 0 5 41
23 1 1 5 59
32 0 2 4 58
18 0 0 5 41
24 1 1 5 59
25 1 1 5 59
28 1 1 2 67
28 1 1 2 68
28 1 1 2 69
33 0 2 4 58
28 1 1 2 70
28 1 1 2 71
28 1 1 2 72
28 1 1 2 73
22 0 0 4 84
34 0 2 4 58
34 0 2 4 59
22 0 0 4 85
34 0 2 4 60
23 0 0 4 85
19 0 0 5 41
28 1 1 2 74
23 0 0 4 86
20 0 0 5 41
28 1 1 2 75
28 0 1 4 75
23 0 0 4 87
20 0 0 5 42
26 1 1 5 59
28 0 1 4 76
20 0 0 5 43
28 1 1 2 76
29 0 1 4 76
21 0 0 5 43
